Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG
108,thematic,There_Here,75,1,0.801641914,0.566693,0.743
109,thematic,There_Here,100,1,0.801641914,0.566693,0.743
110,thematic,There_Here,100,1,0.801641914,0.566693,0.743
111,thematic,There_Here,70,1,0.801641914,0.566693,0.743
112,thematic,There_Here,75,1,0.801641914,0.566693,0.743
1,semantic,Brother_Sister,5,NA,0.764729071,0.757282,0.746
2,semantic,Brother_Sister,NA,NA,0.764729071,0.757282,0.746
3,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
4,semantic,Brother_Sister,85,1,0.764729071,0.757282,0.746
5,semantic,Brother_Sister,99,0,0.764729071,0.757282,0.746
6,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
7,semantic,Brother_Sister,80,1,0.764729071,0.757282,0.746
8,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
9,semantic,Brother_Sister,98,1,0.764729071,0.757282,0.746
10,semantic,Brother_Sister,70,1,0.764729071,0.757282,0.746
11,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
12,semantic,Brother_Sister,50,1,0.764729071,0.757282,0.746
13,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
14,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
15,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
16,semantic,Brother_Sister,80,1,0.764729071,0.757282,0.746
17,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
18,semantic,Brother_Sister,75,1,0.764729071,0.757282,0.746
19,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
20,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
21,semantic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
22,semantic,Brother_Sister,50,1,0.764729071,0.757282,0.746
23,semantic,Brother_Sister,80,1,0.764729071,0.757282,0.746
24,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
25,semantic,Brother_Sister,65,1,0.764729071,0.757282,0.746
26,semantic,Brother_Sister,75,1,0.764729071,0.757282,0.746
27,semantic,Brother_Sister,NA,NA,0.764729071,0.757282,0.746
28,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
29,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
30,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
31,semantic,Brother_Sister,80,1,0.764729071,0.757282,0.746
32,semantic,Brother_Sister,89,1,0.764729071,0.757282,0.746
33,semantic,Brother_Sister,70,1,0.764729071,0.757282,0.746
34,semantic,Brother_Sister,60,1,0.764729071,0.757282,0.746
35,semantic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
36,semantic,Brother_Sister,90,1,0.764729071,0.757282,0.746
37,semantic,Brother_Sister,78,1,0.764729071,0.757282,0.746
38,semantic,Brother_Sister,50,1,0.764729071,0.757282,0.746
39,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
40,semantic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
41,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
42,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
43,semantic,Brother_Sister,100,1,0.764729071,0.757282,0.746
44,semantic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
45,semantic,Brother_Sister,95,1,0.764729071,0.757282,0.746
46,associative,Brother_Sister,80,1,0.764729071,0.757282,0.746
47,associative,Brother_Sister,30,1,0.764729071,0.757282,0.746
48,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
49,associative,Brother_Sister,80,1,0.764729071,0.757282,0.746
50,associative,Brother_Sister,95,1,0.764729071,0.757282,0.746
51,associative,Brother_Sister,95,1,0.764729071,0.757282,0.746
52,associative,Brother_Sister,80,1,0.764729071,0.757282,0.746
53,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
54,associative,Brother_Sister,80,1,0.764729071,0.757282,0.746
55,associative,Brother_Sister,90,1,0.764729071,0.757282,0.746
56,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
57,associative,Brother_Sister,60,1,0.764729071,0.757282,0.746
58,associative,Brother_Sister,98,1,0.764729071,0.757282,0.746
59,associative,Brother_Sister,60,1,0.764729071,0.757282,0.746
60,associative,Brother_Sister,50,1,0.764729071,0.757282,0.746
61,associative,Brother_Sister,60,1,0.764729071,0.757282,0.746
62,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
63,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
64,associative,Brother_Sister,75,1,0.764729071,0.757282,0.746
65,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
66,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
67,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
68,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
69,associative,Brother_Sister,100,1,0.764729071,0.757282,0.746
70,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
71,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
72,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
73,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
74,thematic,Brother_Sister,30,1,0.764729071,0.757282,0.746
75,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
76,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
77,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
78,thematic,Brother_Sister,75,1,0.764729071,0.757282,0.746
79,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
80,thematic,Brother_Sister,98,1,0.764729071,0.757282,0.746
81,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
82,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
83,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
84,thematic,Brother_Sister,NA,NA,0.764729071,0.757282,0.746
85,thematic,Brother_Sister,70,1,0.764729071,0.757282,0.746
86,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
87,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
88,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
89,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
90,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
91,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
92,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
93,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
94,thematic,Brother_Sister,0,NA,0.764729071,0.757282,0.746
95,thematic,Brother_Sister,80,1,0.764729071,0.757282,0.746
96,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
97,thematic,Brother_Sister,65,1,0.764729071,0.757282,0.746
98,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
99,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
100,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
101,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
102,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
103,thematic,Brother_Sister,70,1,0.764729071,0.757282,0.746
104,thematic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
105,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
106,thematic,Brother_Sister,NA,1,0.764729071,0.757282,0.746
107,thematic,Brother_Sister,95,1,0.764729071,0.757282,0.746
108,thematic,Brother_Sister,90,1,0.764729071,0.757282,0.746
109,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
110,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
111,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
112,thematic,Brother_Sister,100,1,0.764729071,0.757282,0.746
1,semantic,Adolescent_Juvenile,8,0,0.721281428,0.31405,0.014
2,semantic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
3,semantic,Adolescent_Juvenile,50,NA,0.721281428,0.31405,0.014
4,semantic,Adolescent_Juvenile,45,0,0.721281428,0.31405,0.014
5,semantic,Adolescent_Juvenile,70,0,0.721281428,0.31405,0.014
6,semantic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
7,semantic,Adolescent_Juvenile,40,0,0.721281428,0.31405,0.014
8,semantic,Adolescent_Juvenile,65,1,0.721281428,0.31405,0.014
9,semantic,Adolescent_Juvenile,82,0,0.721281428,0.31405,0.014
10,semantic,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
11,semantic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
12,semantic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
13,semantic,Adolescent_Juvenile,20,0,0.721281428,0.31405,0.014
14,semantic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
15,semantic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
16,semantic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
17,semantic,Adolescent_Juvenile,99,1,0.721281428,0.31405,0.014
18,semantic,Adolescent_Juvenile,65,0,0.721281428,0.31405,0.014
19,semantic,Adolescent_Juvenile,95,0,0.721281428,0.31405,0.014
20,semantic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
21,semantic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
22,semantic,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
23,semantic,Adolescent_Juvenile,80,0,0.721281428,0.31405,0.014
24,semantic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
25,semantic,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
26,semantic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
27,semantic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
28,semantic,Adolescent_Juvenile,60,1,0.721281428,0.31405,0.014
29,semantic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
30,semantic,Adolescent_Juvenile,95,1,0.721281428,0.31405,0.014
31,semantic,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
32,semantic,Adolescent_Juvenile,88,1,0.721281428,0.31405,0.014
33,semantic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
34,semantic,Adolescent_Juvenile,80,0,0.721281428,0.31405,0.014
35,semantic,Adolescent_Juvenile,NA,0,0.721281428,0.31405,0.014
36,semantic,Adolescent_Juvenile,95,1,0.721281428,0.31405,0.014
37,semantic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
38,semantic,Adolescent_Juvenile,40,0,0.721281428,0.31405,0.014
39,semantic,Adolescent_Juvenile,75,1,0.721281428,0.31405,0.014
40,semantic,Adolescent_Juvenile,50,1,0.721281428,0.31405,0.014
41,semantic,Adolescent_Juvenile,80,0,0.721281428,0.31405,0.014
42,semantic,Adolescent_Juvenile,95,0,0.721281428,0.31405,0.014
43,semantic,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
44,semantic,Adolescent_Juvenile,NA,0,0.721281428,0.31405,0.014
45,semantic,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
46,associative,Adolescent_Juvenile,30,0,0.721281428,0.31405,0.014
47,associative,Adolescent_Juvenile,50,1,0.721281428,0.31405,0.014
48,associative,Adolescent_Juvenile,90,1,0.721281428,0.31405,0.014
49,associative,Adolescent_Juvenile,30,0,0.721281428,0.31405,0.014
50,associative,Adolescent_Juvenile,50,1,0.721281428,0.31405,0.014
51,associative,Adolescent_Juvenile,9,1,0.721281428,0.31405,0.014
52,associative,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
53,associative,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
54,associative,Adolescent_Juvenile,70,0,0.721281428,0.31405,0.014
55,associative,Adolescent_Juvenile,70,0,0.721281428,0.31405,0.014
56,associative,Adolescent_Juvenile,0,0,0.721281428,0.31405,0.014
57,associative,Adolescent_Juvenile,60,1,0.721281428,0.31405,0.014
58,associative,Adolescent_Juvenile,95,1,0.721281428,0.31405,0.014
59,associative,Adolescent_Juvenile,40,NA,0.721281428,0.31405,0.014
60,associative,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
61,associative,Adolescent_Juvenile,40,1,0.721281428,0.31405,0.014
62,associative,Adolescent_Juvenile,97,1,0.721281428,0.31405,0.014
63,associative,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
64,associative,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
65,associative,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
66,associative,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
67,associative,Adolescent_Juvenile,60,1,0.721281428,0.31405,0.014
68,associative,Adolescent_Juvenile,60,1,0.721281428,0.31405,0.014
69,associative,Adolescent_Juvenile,75,0,0.721281428,0.31405,0.014
70,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
71,thematic,Adolescent_Juvenile,30,0,0.721281428,0.31405,0.014
72,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
73,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
74,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
75,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
76,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
77,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
78,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
79,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
80,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
81,thematic,Adolescent_Juvenile,99,0,0.721281428,0.31405,0.014
82,thematic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
83,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
84,thematic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
85,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
86,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
87,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
88,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
89,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
90,thematic,Adolescent_Juvenile,85,0,0.721281428,0.31405,0.014
91,thematic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
92,thematic,Adolescent_Juvenile,95,1,0.721281428,0.31405,0.014
93,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
94,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
95,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
96,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
97,thematic,Adolescent_Juvenile,65,0,0.721281428,0.31405,0.014
98,thematic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
99,thematic,Adolescent_Juvenile,60,0,0.721281428,0.31405,0.014
100,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
101,thematic,Adolescent_Juvenile,50,1,0.721281428,0.31405,0.014
102,thematic,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
103,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
104,thematic,Adolescent_Juvenile,NA,0,0.721281428,0.31405,0.014
105,thematic,Adolescent_Juvenile,85,0,0.721281428,0.31405,0.014
106,thematic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
107,thematic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
108,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
109,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
110,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
111,thematic,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
112,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
1,semantic,Harp_Piano,6,NA,0.778571068,0.52136,0.03
2,semantic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
3,semantic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
4,semantic,Harp_Piano,45,0,0.778571068,0.52136,0.03
5,semantic,Harp_Piano,70,0,0.778571068,0.52136,0.03
6,semantic,Harp_Piano,0,1,0.778571068,0.52136,0.03
7,semantic,Harp_Piano,40,1,0.778571068,0.52136,0.03
8,semantic,Harp_Piano,70,1,0.778571068,0.52136,0.03
9,semantic,Harp_Piano,23,1,0.778571068,0.52136,0.03
10,semantic,Harp_Piano,50,1,0.778571068,0.52136,0.03
11,semantic,Harp_Piano,100,1,0.778571068,0.52136,0.03
12,semantic,Harp_Piano,80,1,0.778571068,0.52136,0.03
13,semantic,Harp_Piano,50,0,0.778571068,0.52136,0.03
14,semantic,Harp_Piano,95,0,0.778571068,0.52136,0.03
15,semantic,Harp_Piano,60,0,0.778571068,0.52136,0.03
16,semantic,Harp_Piano,80,0,0.778571068,0.52136,0.03
17,semantic,Harp_Piano,50,0,0.778571068,0.52136,0.03
18,semantic,Harp_Piano,15,0,0.778571068,0.52136,0.03
19,semantic,Harp_Piano,75,0,0.778571068,0.52136,0.03
20,semantic,Harp_Piano,60,0,0.778571068,0.52136,0.03
21,semantic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
22,semantic,Harp_Piano,34,1,0.778571068,0.52136,0.03
23,semantic,Harp_Piano,5,1,0.778571068,0.52136,0.03
24,semantic,Harp_Piano,50,1,0.778571068,0.52136,0.03
25,semantic,Harp_Piano,70,1,0.778571068,0.52136,0.03
26,semantic,Harp_Piano,75,1,0.778571068,0.52136,0.03
27,semantic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
28,semantic,Harp_Piano,90,1,0.778571068,0.52136,0.03
29,semantic,Harp_Piano,45,0,0.778571068,0.52136,0.03
30,semantic,Harp_Piano,80,1,0.778571068,0.52136,0.03
31,semantic,Harp_Piano,80,1,0.778571068,0.52136,0.03
32,semantic,Harp_Piano,45,1,0.778571068,0.52136,0.03
33,semantic,Harp_Piano,60,1,0.778571068,0.52136,0.03
34,semantic,Harp_Piano,50,0,0.778571068,0.52136,0.03
35,semantic,Harp_Piano,NA,0,0.778571068,0.52136,0.03
36,semantic,Harp_Piano,60,1,0.778571068,0.52136,0.03
37,semantic,Harp_Piano,70,NA,0.778571068,0.52136,0.03
38,semantic,Harp_Piano,50,0,0.778571068,0.52136,0.03
39,semantic,Harp_Piano,15,1,0.778571068,0.52136,0.03
40,semantic,Harp_Piano,50,0,0.778571068,0.52136,0.03
41,semantic,Harp_Piano,20,0,0.778571068,0.52136,0.03
42,semantic,Harp_Piano,70,1,0.778571068,0.52136,0.03
43,semantic,Harp_Piano,100,1,0.778571068,0.52136,0.03
44,semantic,Harp_Piano,NA,0,0.778571068,0.52136,0.03
45,semantic,Harp_Piano,50,1,0.778571068,0.52136,0.03
46,associative,Harp_Piano,10,1,0.778571068,0.52136,0.03
47,associative,Harp_Piano,30,1,0.778571068,0.52136,0.03
48,associative,Harp_Piano,0,1,0.778571068,0.52136,0.03
49,associative,Harp_Piano,50,0,0.778571068,0.52136,0.03
50,associative,Harp_Piano,20,1,0.778571068,0.52136,0.03
51,associative,Harp_Piano,90,1,0.778571068,0.52136,0.03
52,associative,Harp_Piano,50,1,0.778571068,0.52136,0.03
53,associative,Harp_Piano,50,0,0.778571068,0.52136,0.03
54,associative,Harp_Piano,20,1,0.778571068,0.52136,0.03
55,associative,Harp_Piano,60,0,0.778571068,0.52136,0.03
56,associative,Harp_Piano,100,0,0.778571068,0.52136,0.03
57,associative,Harp_Piano,30,1,0.778571068,0.52136,0.03
58,associative,Harp_Piano,40,1,0.778571068,0.52136,0.03
59,associative,Harp_Piano,10,1,0.778571068,0.52136,0.03
60,associative,Harp_Piano,50,1,0.778571068,0.52136,0.03
61,associative,Harp_Piano,50,1,0.778571068,0.52136,0.03
62,associative,Harp_Piano,8,0,0.778571068,0.52136,0.03
63,associative,Harp_Piano,90,1,0.778571068,0.52136,0.03
64,associative,Harp_Piano,5,0,0.778571068,0.52136,0.03
65,associative,Harp_Piano,80,0,0.778571068,0.52136,0.03
66,associative,Harp_Piano,85,0,0.778571068,0.52136,0.03
67,associative,Harp_Piano,50,0,0.778571068,0.52136,0.03
68,associative,Harp_Piano,100,1,0.778571068,0.52136,0.03
69,associative,Harp_Piano,20,0,0.778571068,0.52136,0.03
70,thematic,Harp_Piano,50,1,0.778571068,0.52136,0.03
71,thematic,Harp_Piano,20,0,0.778571068,0.52136,0.03
72,thematic,Harp_Piano,80,0,0.778571068,0.52136,0.03
73,thematic,Harp_Piano,0,1,0.778571068,0.52136,0.03
74,thematic,Harp_Piano,30,0,0.778571068,0.52136,0.03
75,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
76,thematic,Harp_Piano,40,0,0.778571068,0.52136,0.03
77,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
78,thematic,Harp_Piano,50,1,0.778571068,0.52136,0.03
79,thematic,Harp_Piano,75,NA,0.778571068,0.52136,0.03
80,thematic,Harp_Piano,75,0,0.778571068,0.52136,0.03
81,thematic,Harp_Piano,60,1,0.778571068,0.52136,0.03
82,thematic,Harp_Piano,50,0,0.778571068,0.52136,0.03
83,thematic,Harp_Piano,50,0,0.778571068,0.52136,0.03
84,thematic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
85,thematic,Harp_Piano,30,1,0.778571068,0.52136,0.03
86,thematic,Harp_Piano,0,1,0.778571068,0.52136,0.03
87,thematic,Harp_Piano,20,1,0.778571068,0.52136,0.03
88,thematic,Harp_Piano,50,0,0.778571068,0.52136,0.03
89,thematic,Harp_Piano,100,0,0.778571068,0.52136,0.03
90,thematic,Harp_Piano,50,1,0.778571068,0.52136,0.03
91,thematic,Harp_Piano,80,0,0.778571068,0.52136,0.03
92,thematic,Harp_Piano,65,1,0.778571068,0.52136,0.03
93,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
94,thematic,Harp_Piano,0,1,0.778571068,0.52136,0.03
95,thematic,Harp_Piano,10,1,0.778571068,0.52136,0.03
96,thematic,Harp_Piano,60,1,0.778571068,0.52136,0.03
97,thematic,Harp_Piano,20,0,0.778571068,0.52136,0.03
98,thematic,Harp_Piano,80,1,0.778571068,0.52136,0.03
99,thematic,Harp_Piano,10,1,0.778571068,0.52136,0.03
100,thematic,Harp_Piano,50,1,0.778571068,0.52136,0.03
101,thematic,Harp_Piano,50,0,0.778571068,0.52136,0.03
102,thematic,Harp_Piano,30,0,0.778571068,0.52136,0.03
103,thematic,Harp_Piano,40,0,0.778571068,0.52136,0.03
104,thematic,Harp_Piano,NA,0,0.778571068,0.52136,0.03
105,thematic,Harp_Piano,40,1,0.778571068,0.52136,0.03
106,thematic,Harp_Piano,NA,NA,0.778571068,0.52136,0.03
107,thematic,Harp_Piano,44,1,0.778571068,0.52136,0.03
108,thematic,Harp_Piano,75,0,0.778571068,0.52136,0.03
109,thematic,Harp_Piano,100,NA,0.778571068,0.52136,0.03
110,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
111,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
112,thematic,Harp_Piano,100,1,0.778571068,0.52136,0.03
1,semantic,Bath_Soap,5,NA,0.712866683,0.384722,0.03
2,semantic,Bath_Soap,NA,NA,0.712866683,0.384722,0.03
3,semantic,Bath_Soap,100,NA,0.712866683,0.384722,0.03
4,semantic,Bath_Soap,80,1,0.712866683,0.384722,0.03
5,semantic,Bath_Soap,70,0,0.712866683,0.384722,0.03
6,semantic,Bath_Soap,80,0,0.712866683,0.384722,0.03
7,semantic,Bath_Soap,90,1,0.712866683,0.384722,0.03
8,semantic,Bath_Soap,20,1,0.712866683,0.384722,0.03
9,semantic,Bath_Soap,72,0,0.712866683,0.384722,0.03
10,semantic,Bath_Soap,30,0,0.712866683,0.384722,0.03
11,semantic,Bath_Soap,90,1,0.712866683,0.384722,0.03
12,semantic,Bath_Soap,100,0,0.712866683,0.384722,0.03
13,semantic,Bath_Soap,100,1,0.712866683,0.384722,0.03
14,semantic,Bath_Soap,95,0,0.712866683,0.384722,0.03
15,semantic,Bath_Soap,50,0,0.712866683,0.384722,0.03
16,semantic,Bath_Soap,70,0,0.712866683,0.384722,0.03
